200,911,RRK-21,オリジナルキャラクターファイル(25枚セット),,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RRK-22,オリジナルキャラクターファイルブルー(25枚セット),,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RRK-23,オリジナルキャラクターファイルイエロー(25枚セット),,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RSC-07   ,生徒募集チラシ(200枚)A4,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,RSC-07B,生徒募集チラシ(1000枚)A4,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,BC ,カラーボード,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,BC-L  ,カラーボード(大),,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,BC-M,新カラーボード,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,FCD-22,譜例演奏CD Step2,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,FCD-33,譜例演奏CD Step3,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,FCD-45,譜例演奏CD Step4・5,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,KB-01,くまさんのおくち,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,KBH-10,リトミックのためのピアノ演奏法,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
200,911,KR-105,リトミック105,,,,,,,000,000,1,0,,NNNY,NNNY,NNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,0,,,,,,,,,3,,,,,,,,,,,,,,,A,200,1,1,1,,,,,,,
